Join_Count,TARGET_FID,OBJECTID,Project,BLM_AdminS,District,FieldOffic,Evaluation,PointID,StreamName,COMID,AU,georef_notes,georef_ID305b_cycle,StreamOrde,FieldEvalD,SampledMid,SampledM_1,BottomReac,BottomRe_1,TopReachLa,TopReachLo,ProtocolRe,ProtocolTy,ProtocolVe,FieldStatu,PointSelec,OriginalDe,OriginalSt,EcoregionS,PctOverhea,PctBankOve,VegComplex,VegCompl_1,VegCompl_2,PctNoxious,PctNativeW,PctNoxio_1,PctSedgeRu,PctEquiset,InvasiveIn,ObservedIn,ExpectedIn,OE_Macroin,MMI_Macroi,OE_MMI_Mod,OE_MMI_M_1,Macroinver,TotalNitro,TotalPhosp,SpecificCo,pH,InstantTem,AugTempAvg,TurbidityA,PoolCount,PctPools,PoolFreq,ResPoolDep,LgWoodInCh,LgWoodIn_1,LgWoodIn_2,LgWoodAbov,LgWoodAb_1,LgWoodAb_2,PctFinesLe,PctFines_1,D16,D84,D50,GeometricM,PctPoolTai,PctPoolT_1,PctBankCov,PctBankSta,PctBankC_1,PctBankC_2,PctBankC_3,BankfullHe,BenchHeigh,BankfullDe,BenchDepth,ChannelInc,Floodplain,InstreamHa,BankAngleA,PctBanksUn,ThalwegDep,ThalwegD_1,PctDry,BankfullWi,WettedWidt,WettedWi_1,Entrenchme,Entrench_1,PctSlope,Sinuosity,HumanInflu,BeaverFlow,BeaverSign,WaterWithd,SideChanne,PhotoLink,CoreSubset,Supplement,GreenlineV,Evaluati_1,RecordID,GlobalID,created_us,created_da,last_edite,last_edi_1,NAMC_Sampl,OBJECTID_1,ECO,LEVEL4_NAM,LEVEL3,LEVEL3_NAM,L3CODE,L3NAME,L2CODE,L2NAME,L1CODE,L1NAME,STATE,EPA_REGION,L4_KEY,L3_KEY,L2_KEY,L1_KEY,SITECLASS,SUM_ACRES,HUC4NAME,BASIN,SQ_MILES,HUC4CODE,DEQ_ADMIN,CLASSTYPE,HUCCODE,RuleID,Shape_STAr,Shape_STLe
1,309,310,National_Lotic_AIM,ID,Twin Falls District Office,Burley Field Office,XN-LS-4006_2013-06-11,XN-LS-4006,UNNAMED,23185031,ID17040211SK009_03,,2022,3,6/11/2013,42.0167,-113.9576,42.0172,-113.9577,42.0163,-113.9572,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_SmallWadeable,17.9,73.8,1.5,0.31,0.31,0,0,0,0,0,Absent,6,17.200731,0.348822,0,ColumbiaRiverBasin_PIBO,Pass,300,426,41,405.4,8.8,23.4,18.62,0,0,0,0,0,0,0,0,0,0,0,69.5,0,0,0,0,0,0,0,0,98,0,95,93,0.22,0.23,0.51,0.53,-0.95,1.04,0.48,0,0,0.55,0.26,0,2.1,1.19,1.24,0,0,0.88,1.39,"LandfillTrash, PastureHayFence, RoadRailroadCulvert",None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4006_2013-06-11/,No,,No,10378,XN-LS-4006_2013-06-11,{68C0795B-0DA3-4419-8C79-B470477830BC},,,LSHANK,2/6/2023,153070,931,80a,Dissected High Lava Plateau,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80a  Dissected High Lava Plateau,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,6862.771,Goose,Upper Snake,10.723,17040211,TRO,3,17040211,3,27772760.53,26268.45982
1,310,311,National_Lotic_AIM,ID,Boise District Office,Bruneau Field Office,XN-LS-4010_2015-07-11,XN-LS-4010,Sheep Creek,23284237,ID17050102SW014_03,,2022,4,7/11/2015,42.05698,-115.903289,42.057289,-115.902617,0,0,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf,Partial Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_SmallWadeable,79.4,88.8,1.29,1.18,1.15,0,0,0,0,0,Absent,6,19.194983,0.312582,0,ColumbiaRiverBasin_PIBO,Pass,236,224.4,54.7,167.2,8.15,15.6,15.81,0,1,5.93,13.3,0.3,0,0,0,0,0,0,2,7.8,17,425,115,88,0,0,0,100,0,68,68,0.28,0.56,0.55,0.82,-0.42,1.48,0.65,148,0,0.34,0.27,0,5,3.48,3.49,0,0,0,0,PastureHayFence,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4010_2015-07-11/,No,,No,4380833864,XN-LS-4010_2015-07-11,{134E5174-5EF1-418D-A950-3A6486C8412C},,,LSHANK,2/6/2023,155856,939,80a,Dissected High Lava Plateau,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80a  Dissected High Lava Plateau,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,1374647.716,Bruneau,Southwest,2147.887,17050102,BRO,3,17050102,3,5563024190,388344.9863
1,311,312,National_Lotic_AIM,ID,Twin Falls District Office,Jarbidge Field Office,XN-LS-4012_2014-08-08,XN-LS-4012,Jarbidge River,23284423,ID17050102SW021_04,,2022,4,8/8/2014,42.082446,-115.440514,42.08469,-115.44075,42.080774,-115.440779,460,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2014_FieldSeason.pdf,Partial Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_LargeWadeable,23,81.9,1.26,0.97,0.71,0,0,0,0,0,Absent,8,20.157406,0.396876,0,ColumbiaRiverBasin_PIBO,Fail,300,162,15.3,47.6,7.86,15.8,17.17,0,5,34.7,10.9,0.54,30,6.522,0.587,0,0,0,0,0,0,0,0,0,0,0,0,100,0,85,85,0.78,0.78,1.37,1.37,-1,1,0.53,150,0,0.35,0.61,0,18.57,13.94,13.9,0,0,0.47,0,None,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4012_2014-08-08/,No,,No,9584012240,XN-LS-4012_2014-08-08,{AE51A20D-E0A6-4EF4-B631-5D7BBB5FCBAC},,,LSHANK,2/6/2023,153267,939,80a,Dissected High Lava Plateau,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80a  Dissected High Lava Plateau,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,1374647.716,Bruneau,Southwest,2147.887,17050102,BRO,3,17050102,3,5563024190,388344.9863
1,312,313,National_Lotic_AIM,ID,Boise District Office,Bruneau Field Office,XN-LS-4014_2015-07-14,XN-LS-4014,Battle Creek,23316532,ID17050104SW023_03,,2022,3,7/14/2015,42.429008,-116.334257,42.428445,-116.334307,42.429558,-116.334128,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_SmallWadeable,4.3,29.1,1.35,0.85,0.85,0,0,0,0,0,Absent,1,19.723782,0.0507,0,ColumbiaRiverBasin_PIBO,Pass,300,1209.6,98,100.1,6.48,15.2,18.17,0,5,32.09,33.3,0.26,0,0,0,0,0,0,12.7,16.6,6,94,45,28,0,0,0,98,0,88,88,0.18,0.44,0.49,0.75,-0.45,1.6,0.13,138,0,0.54,0.28,0,4.55,3.39,3.48,0,0,0.44,1.2,PastureHayFence,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4014_2015-07-14/,No,,No,1137309224,XN-LS-4014_2015-07-14,{16AB1A5C-7B3F-4ABB-8522-C9D998C3FC1E},,,LSHANK,2/6/2023,155857,934,80a,Dissected High Lava Plateau,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80a  Dissected High Lava Plateau,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,775885.625,Upper Owyhee,Southwest,1212.321,17050104,BRO,3,17050104,3,3139910282,374578.2146
1,313,314,National_Lotic_AIM,ID,Boise District Office,Bruneau Field Office,XN-LS-4014_2019-10-04,XN-LS-4014,BATTLE CREEK,23316532,ID17050104SW023_03,,2022,3,10/4/2019,42.428907,-116.334238,42.428408,-116.334311,42.429597,-116.334042,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_SmallWadeable,7.5,42.5,0,0,0,0,100,0,100,0,Absent,2,19.14235452,0.10448035,0,ColumbiaRiverBasin_PIBO,Pass,300,398.2,56.9,115.1,7.53,8.8,18.17,0,8,41.68,53.3,0.27,0,0,0,0,0,0,18.1,21,2,92,34,22,0,0,100,100,100,0,0,0.31,0.33,0.6,0.63,-0.91,1.04,0,0,0,0.59,0.26,0,4.93,2.92,2.92,3,3,0.4,1.12,PastureHayFence,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4014_2019-10-04/,No,,No,5CBFD1FA-F7F8-4D58-8734-74BFE9B8C11B,XN-LS-4014_2019-10-04,{BEE9AD1E-E5A3-46CA-87D9-62DC2569E0BE},,,LSHANK,2/6/2023,172494,934,80a,Dissected High Lava Plateau,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80a  Dissected High Lava Plateau,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,775885.625,Upper Owyhee,Southwest,1212.321,17050104,BRO,3,17050104,3,3139910282,374578.2146
1,314,315,National_Lotic_AIM,ID,Boise District Office,Four Rivers Field Office,XN-LS-4016_2013-09-04,XN-LS-4016,Big Willow Creek,24166990,ID17050122SW017_03,,2022,3,9/4/2013,44.0668,-116.4958,44.0673,-116.4972,44.067,-116.4944,240,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_SmallWadeable,54.7,82.9,1.73,1.38,0.88,0,0,0,0,0,Absent,7,18.757702,0.37318,0,ColumbiaRiverBasin_PIBO,Fail,300,368.1,39.1,162,8.46,19,17.82,0,0,0,0,0,11,4.583,0.613,0,0,0,11.9,0,0,0,0,0,0,0,0,100,0,100,100,0.31,1.02,0.66,1.34,-0.09,2.05,0.87,0,0,0.34,0.36,0,6.09,5.96,5.86,0,0,2.59,1.06,PastureHayFence,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4016_2013-09-04/,No,,No,12646,XN-LS-4016_2013-09-04,{870185B4-36C4-448D-8129-78AE5A22A32D},,,LSHANK,2/6/2023,153154,146,12f,Semiarid Foothills,12,Snake River Plain,10.1.8,Snake River Plain,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,12f  Semiarid Foothills,12  Snake River Plain,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,232043.917,Payette,Southwest,362.569,17050122,BRO,3,17050122,3,939052171.8,227192.1626
1,315,316,National_Lotic_AIM,ID,Twin Falls District Office,Jarbidge Field Office,XN-LS-4018_2015-06-29,XN-LS-4018,Deer Creek,23284715,ID17050102SW033_03,,2022,3,6/29/2015,42.050205,-115.105207,42.050646,-115.105785,42.049752,-115.104729,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_SmallWadeable,82.5,92.8,1.14,0.59,0.52,0,0,0,0,0,Absent,7,14.511897,0.482363,0,ColumbiaRiverBasin_PIBO,Pass,300,323.6,43.6,60.6,6.99,15,15,0,4,13.13,26.7,0.17,0,0,0,0,0,0,9.6,12,11,134,53,37,0,0,0,67,0,33,33,0.18,0.47,0.39,0.68,-0.41,1.75,0.31,147,0,0.28,0.21,0,4.39,3.42,3.46,0,0,2.06,1.13,"PastureHayFence, RoadRailroadCulvert",None,Absent,,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4018_2015-06-29/,No,,No,5595534247,XN-LS-4018_2015-06-29,{C5E67F01-B6B4-4A2D-9EC7-29004E14AD3C},,,LSHANK,2/6/2023,155824,1023,80j,Semiarid Uplands,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80j  Semiarid Uplands,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,18595.351,Bruneau,Southwest,29.055,17050102,BRO,3,17050102,3,75253014.97,43123.27
1,316,317,National_Lotic_AIM,ID,Boise District Office,Owyhee Field Office,XN-LS-4019_2013-06-07,XN-LS-4019,Meadow Creek,23360599,ID17050108SW015_03,,2022,3,6/7/2013,42.8224,-116.633,42.822,-116.6329,42.8229,-116.633,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_SmallWadeable,8,24.6,1.22,0.58,0.58,0,0,0,0,0,Absent,6,16.321543,0.367612,0,ColumbiaRiverBasin_PIBO,Pass,300,312.3,67.2,115.8,8.12,22,14.25,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,71,0,69,64,0.28,0.45,0.52,0.7,-0.57,1.38,0.57,0,0,0.58,0.26,0,2.73,1.84,1.82,0,0,0.61,1.49,PastureHayFence,Minor,Rare,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4019_2013-06-07/,No,,No,10379,XN-LS-4019_2013-06-07,{DFA1FBDB-25B0-4C22-9AE0-6BA9D9A67D96},,,LSHANK,2/6/2023,153066,998,80f,Owyhee Uplands and Canyons,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80f  Owyhee Uplands and Canyons,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,244998.543,Jordan,Southwest,382.81,17050108,BRO,3,17050108,3,991477892.2,201298.7464
1,317,318,National_Lotic_AIM,ID,Boise District Office,Bruneau Field Office,XN-LS-4026_2015-07-12,XN-LS-4026,Marys Creek,23284131,ID17050102SW016_04,,2022,4,7/12/2015,42.259171,-115.954971,42.259627,-115.95404,42.258733,-115.955846,180,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf,Partial Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_SmallWadeable,13.8,62.8,1.26,1.17,1.14,0,0,0,0,0,Absent,4,19.794935,0.202072,0,ColumbiaRiverBasin_PIBO,Pass,300,239,40.3,131.1,8.62,17.6,16.73,0,1,14.16,7.9,1.09,0,0,0,0,0,0,2.2,2.2,31,174,75,77,0,0,0,100,0,93,93,0.25,0.55,0.54,0.87,-0.4,1.8,0.27,147,0,1.1,0.25,0,5.45,3.75,3.75,0,0,0.4,0,None,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4026_2015-07-12/,No,,No,3664470891,XN-LS-4026_2015-07-12,{756EA86A-1D73-4F36-81EB-19B8210CCDA2},,,LSHANK,2/6/2023,155858,939,80a,Dissected High Lava Plateau,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80a  Dissected High Lava Plateau,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,1374647.716,Bruneau,Southwest,2147.887,17050102,BRO,3,17050102,3,5563024190,388344.9863
1,318,319,National_Lotic_AIM,ID,Boise District Office,Four Rivers Field Office,XN-LS-4028_2015-07-11,XN-LS-4028,Long Tom Creek,23275850,ID17050101SW024_03,,2022,3,7/11/2015,43.267318,-115.620914,43.267449,-115.621724,43.267106,-115.620069,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_SmallWadeable,0,59.1,0.94,0.31,0.31,0,0,0,0,0,Absent,5,17.119705,0.292061,0,ColumbiaRiverBasin_PIBO,Pass,300,1417.7,157,93.5,8.22,18.4,16.78,0,3,19.07,20,0.25,0,0,0,0,0,0,4.8,5.8,19,108,48,39,0,0,0,86,0,21,21,0.04,0.45,0.31,0.72,-0.29,2.34,0.5,153,0,0.28,0.3,0,4.68,3.98,4.02,0,0,1.52,1.08,None,None,Absent,,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4028_2015-07-11/,No,,No,4570876651,XN-LS-4028_2015-07-11,{3CB49913-796F-417F-A4BE-49B0669AFF11},,,LSHANK,2/6/2023,155832,145,12f,Semiarid Foothills,12,Snake River Plain,10.1.8,Snake River Plain,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,12f  Semiarid Foothills,12  Snake River Plain,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,104400.071,C. J. Strike Reservoir,Southwest,163.125,17050101,BRO,3,17050101,3,422493788.5,112406.5184
1,319,320,National_Lotic_AIM,ID,Idaho Falls District Office,Upper Snake Field Office,XN-LS-4029_2014-07-17,XN-LS-4029,Pine Creek,23141695,ID17040203SK014_03,,2022,3,7/17/2014,44.164286,-111.575563,44.163913,-111.575625,44.16497,-111.575317,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2014_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_SmallWadeable,26.3,40.6,1.61,0.82,0.82,0,0,0,0,0,Absent,4,11.997105,0.333414,0,ColumbiaRiverBasin_PIBO,Pass,300,551,126,129.7,7.97,23.5,15.32,0,12,34.34,80,0.16,0,0,0,0,0,0,59,69,1,10,1,2,0,0,0,98,0,95,92,0.32,0.35,0.51,0.53,-0.91,1.05,0.27,135,0,0.44,0.16,0,2.04,1.08,1.08,0,0,0.36,1.25,LivestockHorseBurro,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4029_2014-07-17/,No,,No,8218742463,XN-LS-4029_2014-07-17,{17C00566-92EC-48F1-89EA-8B9053397BD4},,,LSHANK,2/6/2023,153239,152,12g,Eastern Snake River Basalt Plains,12,Snake River Plain,10.1.8,Snake River Plain,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,12g  Eastern Snake River Basalt Plains,12  Snake River Plain,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,253563.726,Lower Henrys,Upper Snake,396.193,17040203,IRO,3,17040203,3,1026140099,217147.3174
1,320,321,National_Lotic_AIM,ID,Boise District Office,Bruneau Field Office,XN-LS-4058_2019-10-06,XN-LS-4058,BATTLE CREEK,23316516,ID17050104SW023_04,,2022,4,10/6/2019,42.361069,-116.363242,42.360891,-116.364194,42.362258,-116.36342,244,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernXericBasin_LargeWadeable,25.1,50.3,0,0,0,0,0,0,0,0,Absent,5,11.11402537,0.449882,0,ColumbiaRiverBasin_PIBO,Pass,300,289.6,27.1,67.2,7.65,5.1,18.73,0,3,42.08,12.3,0.83,0,0,0,0,0,0,11.4,13.3,10,448,144,103,0,0,98,98,98,0,0,0.3,0.69,0.93,1.32,-0.31,1.45,0,0,0,0.73,0.62,0,17.02,10.04,11.61,1.81,0,0.55,1.48,PastureHayFence,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4058_2019-10-06/,No,,No,942953E2-15E2-44D2-8417-B54C9A8C6116,XN-LS-4058_2019-10-06,{96EC9354-D99B-4EDF-9C5C-006F2B83352A},,,LSHANK,2/6/2023,172495,934,80a,Dissected High Lava Plateau,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80a  Dissected High Lava Plateau,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,775885.625,Upper Owyhee,Southwest,1212.321,17050104,BRO,3,17050104,3,3139910282,374578.2146
1,321,322,National_Lotic_AIM,ID,Idaho Falls District Office,Upper Snake Field Office,XN-RM-4072_2014-06-11,XN-RM-4072,Snake River,24451583,ID17040201SK012_06,,2022,6,6/11/2014,43.6913,-111.799,42.9283,-115.465,42.9369,-115.422,4000,Boatable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForBoatableSystems_2014_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernRockiesSouthernRockiesNorthernXericBasin_Boatable,0,37.6,1.63,1.18,1,0,0,0,0,0,Absent,7,20.859047,0.335586,0,ColumbiaRiverBasin_PIBO,Fail,300,217,29.5,286.7,8.2,12.2,15.52,0,0,0,0,0,6,0.15,0.342,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0.2,0.32,2.27,2.35,-0.66,1.09,0.24,0,0,0.32,1.94,0,144.82,137.32,139.05,0,0,0,1.1,"HydrologicAlterations, PastureHayFence, Recreation, WallDikeRipRap",None,Common,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-RM-4072_2014-06-11/,No,,No,1049605676,XN-RM-4072_2014-06-11,{F3AF3545-0242-4FBA-B656-27AB304A757F},,,LSHANK,2/6/2023,153295,128,12e,Upper Snake River Plain,12,Snake River Plain,10.1.8,Snake River Plain,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,12e  Upper Snake River Plain,12  Snake River Plain,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,143790.978,Idaho Falls,Upper Snake,224.673,17040201,IRO,3,17040201,3,581903771.8,140463.1492
1,322,323,National_Lotic_AIM,ID,Idaho Falls District Office,Upper Snake Field Office,XN-RM-4072_2020-08-20,XN-RM-4072,SNAKE RIVER,24451583,ID17040201SK012_06,,2022,6,8/20/2020,43.691833,-111.795043,43.701365,-111.810538,43.682914,-111.782272,3400,Boatable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Partial Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernRockiesSouthernRockiesNorthernXericBasin_Boatable,0,33.2,0,0,0,5,86,38,5,0,Absent,6,13.0072,0.461283,0,ColumbiaRiverBasin_PIBO,Pass,300,191,33.3,294.8,7.95,14.7,15.52,0,0,0,0,0,8,0.235,0.507,0,0,0,0,0,0,0,0,0,0,0,79,79,79,0,0,0.76,0.92,2.68,2.83,-0.59,1.05,0,0,0,0.51,1.79,0,166.06,95.21,119.71,3,3,0,0,"LandfillTrash, LivestockHorseBurro, Recreation",Minor,Rare,Present,,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-RM-4072_2020-08-20/,No,,No,5436D163-075A-4A58-A059-E95DEFDC8D1C,XN-RM-4072_2020-08-20,{C6188248-E7E1-4E15-9C66-E87245592E34},,,LSHANK,2/6/2023,176568,128,12e,Upper Snake River Plain,12,Snake River Plain,10.1.8,Snake River Plain,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,12e  Upper Snake River Plain,12  Snake River Plain,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,143790.978,Idaho Falls,Upper Snake,224.673,17040201,IRO,3,17040201,3,581903771.8,140463.1492
1,323,324,National_Lotic_AIM,ID,Boise District Office,Four Rivers Field Office,XN-RM-4073_2013-08-22,XN-RM-4073,Snake River,23275484,ID17050101SW005_07,,2022,7,8/22/2013,42.9334,-115.443,42.9283,-115.4657,42.9391,-115.4176,4000,Boatable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForBoatableSystems_2013_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,NorthernRockiesSouthernRockiesNorthernXericBasin_Boatable,0,47.3,1.96,1.65,1.13,0,0,0,0,0,Potamopyrgus antipodarum,1,20.479422,0.04883,0,ColumbiaRiverBasin_PIBO,Fail,300,1542.1,48.3,468.4,8.2,18.8,20.6,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,95,0,95,95,1,2.41,3.3,4.82,0.18,1.55,0.05,0,0,0.52,2.06,0,179.64,143.13,143.13,0,0,0,1,"Buildings, ParksLawns, PastureHayFence, Pipes, RoadRailroadCulvert",None,Absent,,,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-RM-4073_2013-08-22/,No,,No,12647,XN-RM-4073_2013-08-22,{E1A968CB-E860-4627-9668-3F40857245EB},,,LSHANK,2/6/2023,153133,173,12h,Mountain Home Uplands,12,Snake River Plain,10.1.8,Snake River Plain,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,12h  Mountain Home Uplands,12  Snake River Plain,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,806599.628,C. J. Strike Reservoir,Southwest,1260.312,17050101,BRO,3,17050101,3,3264205940,395904.385
