OBJECTID,Project,BLM_AdminS,District,FieldOffic,Evaluation,PointID,StreamName,FieldEvalD,SampledMid,SampledM_1,BottomReac,BottomRe_1,TopReachLa,TopReachLo,ProtocolRe,ProtocolTy,ProtocolVe,FieldStatu,PointSelec,OriginalDe,OriginalSt,StreamOrde,EcoregionS,PctOverhea,PctBankOve,VegComplex,VegCompl_1,VegCompl_2,PctNoxious,PctNativeW,PctNoxio_1,PctSedgeRu,PctEquiset,InvasiveIn,ObservedIn,ExpectedIn,OE_Macroin,MMI_Macroi,OE_MMI_Mod,OE_MMI_M_1,Macroinver,TotalNitro,TotalPhosp,SpecificCo,pH,InstantTem,AugTempAvg,TurbidityA,PoolCount,PctPools,PoolFreq,ResPoolDep,LgWoodInCh,LgWoodIn_1,LgWoodIn_2,LgWoodAbov,LgWoodAb_1,LgWoodAb_2,PctFinesLe,PctFines_1,D16,D84,D50,GeometricM,PctPoolTai,PctPoolT_1,PctBankCov,PctBankSta,PctBankC_1,PctBankC_2,PctBankC_3,BankfullHe,BenchHeigh,BankfullDe,BenchDepth,ChannelInc,Floodplain,InstreamHa,BankAngleA,PctBanksUn,ThalwegDep,ThalwegD_1,PctDry,BankfullWi,WettedWidt,WettedWi_1,Entrenchme,Entrench_1,PctSlope,Sinuosity,HumanInflu,BeaverFlow,BeaverSign,WaterWithd,SideChanne,PhotoLink,CoreSubset,Supplement,GreenlineV,Evaluati_1,RecordID,GlobalID,created_us,created_da,last_edite,last_edi_1,NAMC_Sampl
304,National_Lotic_AIM,ID,Coeur d'Alene District Office,Cottonwood Field Office,MN-SS-1142_2014-07-22,MN-SS-1142,Lake Creek,7/22/2014,45.37254000000,-115.87894200000,45.37242200000,-115.87992500000,45.37266600000,-115.87809300000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2014_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,MT_NROCK,1,NorthernRockies_SmallWadeable,60.00000000000,92.20000000000,2.13000000000,0.89000000000,0.50000000000,0,0,0,0,0,Absent,13,14.27185200000,0.91088400000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,62.40000000000,5.40000000000,23.40000000000,7.25000000000,13.30000000000,9.04000000000,0.00000000000,13,22.30000000000,86.70000000000,0.24000000000,31,20.66700000000,16.18200000000,0,0.00000000000,0.00000000000,16.50000000000,22.30000000000,2,130,24,22,0,0,0,98,0,64,64,0.24000000000,0.64000000000,0.45000000000,0.88000000000,-0.30000000000,1.94000000000,0.67000000000,106.00000000000,0,0.35000000000,0.22000000000,0.00000000000,3.86000000000,2.86000000000,2.93000000000,0.00000000000,0.00000000000,7.12000000000,1.03000000000,None,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/MN-SS-1142_2014-07-22/,No,,No,3375680344,MN-SS-1142_2014-07-22,{994BC728-58CA-4125-9C05-D02C152DB04D},,,LSHANK,2/6/2023,153254
305,National_Lotic_AIM,ID,Idaho Falls District Office,Salmon Field Office,MN-SS-1143_2014-07-22,MN-SS-1143,Ferry Creek,7/22/2014,44.74822800000,-113.53854900000,44.74860500000,-113.53840600000,44.74779200000,-113.53848100000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2014_FieldSeason.pdf,Partial Reach,RandomGRTS,WRSA_2013,MT_NROCK,1,NorthernRockies_SmallWadeable,75.50000000000,73.90000000000,1.70000000000,0.68000000000,0.64000000000,0,0,0,0,0,Absent,7,14.16995500000,0.49400300000,0.00000000000,ColumbiaRiverBasin_PIBO,Fail,300,283.00000000000,66.80000000000,160.00000000000,7.99000000000,15.50000000000,11.52000000000,0.00000000000,11,21.44000000000,81.50000000000,0.12000000000,4,3.33300000000,0.14500000000,0,0.00000000000,0.00000000000,27.70000000000,27.70000000000,1,189,123,37,0,0,0,100,0,100,100,0.32000000000,0.32000000000,0.51000000000,0.51000000000,-1.00000000000,1.00000000000,1.00000000000,88.00000000000,0,0.22000000000,0.21000000000,0.00000000000,2.12000000000,1.61000000000,1.81000000000,0.00000000000,0.00000000000,2.58000000000,0.00000000000,LivestockHorseBurro,None,Absent,,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/MN-SS-1143_2014-07-22/,No,,No,4960224929,MN-SS-1143_2014-07-22,{D008E04D-DE71-4DA9-B8B4-36214A1B4A38},,,LSHANK,2/6/2023,153253
306,National_Lotic_AIM,ID,Idaho Falls District Office,Challis Field Office,MN-SS-1147_2014-08-01,MN-SS-1147,,8/1/2014,44.70137000000,-114.08506100000,44.70071400000,-114.08495300000,44.70187800000,-114.08559500000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2014_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,MT_NROCK,2,NorthernRockies_SmallWadeable,29.10000000000,40.60000000000,0.69000000000,0.63000000000,0.57000000000,0,0,0,0,0,Absent,5,14.64970500000,0.34130400000,0.00000000000,ColumbiaRiverBasin_PIBO,Fail,300,427.00000000000,150.00000000000,226.20000000000,8.05000000000,16.00000000000,13.36000000000,0.00000000000,1,1.00000000000,6.70000000000,0.09000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,95.60000000000,95.60000000000,1,1,1,1,0,0,0,100,0,12,12,0.20000000000,0.53000000000,0.23000000000,0.57000000000,-0.36000000000,2.47000000000,0.13000000000,158.00000000000,0,0.48000000000,0.04000000000,0.00000000000,2.07000000000,0.90000000000,0.97000000000,0.00000000000,0.00000000000,4.27000000000,1.08000000000,LivestockHorseBurro,None,Absent,,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/MN-SS-1147_2014-08-01/,No,,No,5373768462,MN-SS-1147_2014-08-01,{5005A4C7-4DE5-4839-820C-1147C839CD80},,,LSHANK,2/6/2023,153259
307,National_Lotic_AIM,ID,Idaho Falls District Office,Challis Field Office,MN-SS-1175_2019-09-24,MN-SS-1175,BRADSHAW CREEK,9/24/2019,44.09987600000,-114.08285100000,44.09968900000,-114.08200600000,44.09968900000,-114.08294300000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Partial Reach,RandomGRTS,WRSA_2013,MT_NROCK,1,NorthernRockies_SmallWadeable,77.70000000000,82.80000000000,0.00000000000,0.00000000000,0.00000000000,0,100,0,67,0,Absent,11,13.15229795000,0.83635575000,0.00000000000,ColumbiaRiverBasin_PIBO,Fail,300,176.70000000000,143.70000000000,197.90000000000,8.19000000000,5.10000000000,8.03000000000,0.00000000000,7,7.95000000000,93.30000000000,0.08000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,47.30000000000,60.00000000000,2,67,4,7,0,0,14,18,14,0,0,0.39000000000,0.97000000000,0.44000000000,1.03000000000,-0.16000000000,2.29000000000,0.00000000000,0.00000000000,0,0.29000000000,0.06000000000,0.00000000000,1.97000000000,0.89000000000,0.89000000000,0.00000000000,0.00000000000,8.60000000000,0.00000000000,"LivestockHorseBurro, PastureHayFence",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/MN-SS-1175_2019-09-24/,No,,No,4CA6D033-CE29-4861-9F94-F90048688816,MN-SS-1175_2019-09-24,{F3C364BE-2CDF-4851-A1B7-7F1B95D590C8},,,LSHANK,2/6/2023,172488
308,National_Lotic_AIM,ID,Boise District Office,Owyhee Field Office,XN-LS-4003_2014-06-23,XN-LS-4003,South Fork Castle Creek,6/23/2014,42.77869000000,-116.49768000000,42.77932000000,-116.49776000000,42.77824000000,-116.49759000000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2014_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,3,NorthernXericBasin_SmallWadeable,99.10000000000,95.50000000000,1.02000000000,0.60000000000,0.48000000000,0,0,0,0,0,Absent,8,17.76760700000,0.45025800000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,164.00000000000,60.50000000000,164.40000000000,8.20000000000,11.60000000000,16.95000000000,0.00000000000,23,53.33000000000,153.30000000000,0.16000000000,6,4.00000000000,0.17500000000,0,0.00000000000,0.00000000000,32.60000000000,47.80000000000,1,150,10,11,0,0,0,100,0,57,57,0.25000000000,1.19000000000,0.42000000000,1.36000000000,0.02000000000,3.25000000000,0.97000000000,160.00000000000,0,0.64000000000,0.18000000000,0.00000000000,3.01000000000,1.04000000000,1.02000000000,0.00000000000,0.00000000000,3.29000000000,1.24000000000,LivestockHorseBurro,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4003_2014-06-23/,No,,No,1466460877,XN-LS-4003_2014-06-23,{9CE3A76F-430E-4C7D-966E-30653CC9E654},,,LSHANK,2/6/2023,153206
309,National_Lotic_AIM,ID,Boise District Office,Owyhee Field Office,XN-LS-4003_2019-10-03,XN-LS-4003,SOUTH FORK CASTLE CREEK,10/3/2019,42.77870900000,-116.49762500000,42.77864000000,-116.49758300000,42.77806600000,-116.49761400000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Partial Reach,RandomGRTS,WRSA_2013,XE_NORTH,3,NorthernXericBasin_SmallWadeable,73.00000000000,75.40000000000,0.00000000000,0.00000000000,0.00000000000,0,100,0,38,0,Absent,8,13.23393549000,0.60450650000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,214.30000000000,64.30000000000,109.40000000000,7.84000000000,3.50000000000,16.95000000000,0.00000000000,5,24.23000000000,66.70000000000,0.22000000000,5,6.66700000000,0.33900000000,0,0.00000000000,0.00000000000,52.30000000000,55.40000000000,2,66,2,8,0,0,45,55,41,0,0,0.30000000000,0.58000000000,0.51000000000,0.80000000000,-0.42000000000,1.61000000000,0.00000000000,0.00000000000,0,0.25000000000,0.21000000000,0.00000000000,4.72000000000,2.20000000000,2.31000000000,2.87000000000,1.78000000000,4.23000000000,0.00000000000,"LivestockHorseBurro, PastureHayFence",None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4003_2019-10-03/,No,,No,E9FB949A-7EE3-42B8-B754-95B5D4E4DE8B,XN-LS-4003_2019-10-03,{E3938E7E-A0B8-4B88-ADE2-7F8C17C7A851},,,LSHANK,2/6/2023,172493
310,National_Lotic_AIM,ID,Twin Falls District Office,Burley Field Office,XN-LS-4006_2013-06-11,XN-LS-4006,UNNAMED,6/11/2013,42.01670000000,-113.95760000000,42.01720000000,-113.95770000000,42.01630000000,-113.95720000000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,3,NorthernXericBasin_SmallWadeable,17.90000000000,73.80000000000,1.50000000000,0.31000000000,0.31000000000,0,0,0,0,0,Absent,6,17.20073100000,0.34882200000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,426.00000000000,41.00000000000,405.40000000000,8.80000000000,23.40000000000,18.62000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,69.50000000000,0.00000000000,0,0,0,0,0,0,0,98,0,95,93,0.22000000000,0.23000000000,0.51000000000,0.53000000000,-0.95000000000,1.04000000000,0.48000000000,0.00000000000,0,0.55000000000,0.26000000000,0.00000000000,2.10000000000,1.19000000000,1.24000000000,0.00000000000,0.00000000000,0.88000000000,1.39000000000,"LandfillTrash, PastureHayFence, RoadRailroadCulvert",None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4006_2013-06-11/,No,,No,10378,XN-LS-4006_2013-06-11,{68C0795B-0DA3-4419-8C79-B470477830BC},,,LSHANK,2/6/2023,153070
311,National_Lotic_AIM,ID,Boise District Office,Bruneau Field Office,XN-LS-4010_2015-07-11,XN-LS-4010,Sheep Creek,7/11/2015,42.05698000000,-115.90328900000,42.05728900000,-115.90261700000,0.00000000000,0.00000000000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf,Partial Reach,RandomGRTS,WRSA_2013,XE_NORTH,4,NorthernXericBasin_SmallWadeable,79.40000000000,88.80000000000,1.29000000000,1.18000000000,1.15000000000,0,0,0,0,0,Absent,6,19.19498300000,0.31258200000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,236,224.40000000000,54.70000000000,167.20000000000,8.15000000000,15.60000000000,15.81000000000,0.00000000000,1,5.93000000000,13.30000000000,0.30000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,2.00000000000,7.80000000000,17,425,115,88,0,0,0,100,0,68,68,0.28000000000,0.56000000000,0.55000000000,0.82000000000,-0.42000000000,1.48000000000,0.65000000000,148.00000000000,0,0.34000000000,0.27000000000,0.00000000000,5.00000000000,3.48000000000,3.49000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,PastureHayFence,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4010_2015-07-11/,No,,No,4380833864,XN-LS-4010_2015-07-11,{134E5174-5EF1-418D-A950-3A6486C8412C},,,LSHANK,2/6/2023,155856
312,National_Lotic_AIM,ID,Twin Falls District Office,Jarbidge Field Office,XN-LS-4012_2014-08-08,XN-LS-4012,Jarbidge River,8/8/2014,42.08244600000,-115.44051400000,42.08469000000,-115.44075000000,42.08077400000,-115.44077900000,460.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2014_FieldSeason.pdf,Partial Reach,RandomGRTS,WRSA_2013,XE_NORTH,4,NorthernXericBasin_LargeWadeable,23.00000000000,81.90000000000,1.26000000000,0.97000000000,0.71000000000,0,0,0,0,0,Absent,8,20.15740600000,0.39687600000,0.00000000000,ColumbiaRiverBasin_PIBO,Fail,300,162.00000000000,15.30000000000,47.60000000000,7.86000000000,15.80000000000,17.17000000000,0.00000000000,5,34.70000000000,10.90000000000,0.54000000000,30,6.52200000000,0.58700000000,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,0,0,0,0,100,0,85,85,0.78000000000,0.78000000000,1.37000000000,1.37000000000,-1.00000000000,1.00000000000,0.53000000000,150.00000000000,0,0.35000000000,0.61000000000,0.00000000000,18.57000000000,13.94000000000,13.90000000000,0.00000000000,0.00000000000,0.47000000000,0.00000000000,None,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4012_2014-08-08/,No,,No,9584012240,XN-LS-4012_2014-08-08,{AE51A20D-E0A6-4EF4-B631-5D7BBB5FCBAC},,,LSHANK,2/6/2023,153267
313,National_Lotic_AIM,ID,Boise District Office,Bruneau Field Office,XN-LS-4014_2015-07-14,XN-LS-4014,Battle Creek,7/14/2015,42.42900800000,-116.33425700000,42.42844500000,-116.33430700000,42.42955800000,-116.33412800000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,3,NorthernXericBasin_SmallWadeable,4.30000000000,29.10000000000,1.35000000000,0.85000000000,0.85000000000,0,0,0,0,0,Absent,1,19.72378200000,0.05070000000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,1209.60000000000,98.00000000000,100.10000000000,6.48000000000,15.20000000000,18.17000000000,0.00000000000,5,32.09000000000,33.30000000000,0.26000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,12.70000000000,16.60000000000,6,94,45,28,0,0,0,98,0,88,88,0.18000000000,0.44000000000,0.49000000000,0.75000000000,-0.45000000000,1.60000000000,0.13000000000,138.00000000000,0,0.54000000000,0.28000000000,0.00000000000,4.55000000000,3.39000000000,3.48000000000,0.00000000000,0.00000000000,0.44000000000,1.20000000000,PastureHayFence,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4014_2015-07-14/,No,,No,1137309224,XN-LS-4014_2015-07-14,{16AB1A5C-7B3F-4ABB-8522-C9D998C3FC1E},,,LSHANK,2/6/2023,155857
314,National_Lotic_AIM,ID,Boise District Office,Bruneau Field Office,XN-LS-4014_2019-10-04,XN-LS-4014,BATTLE CREEK,10/4/2019,42.42890700000,-116.33423800000,42.42840800000,-116.33431100000,42.42959700000,-116.33404200000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,3,NorthernXericBasin_SmallWadeable,7.50000000000,42.50000000000,0.00000000000,0.00000000000,0.00000000000,0,100,0,100,0,Absent,2,19.14235452000,0.10448035000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,398.20000000000,56.90000000000,115.10000000000,7.53000000000,8.80000000000,18.17000000000,0.00000000000,8,41.68000000000,53.30000000000,0.27000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,18.10000000000,21.00000000000,2,92,34,22,0,0,100,100,100,0,0,0.31000000000,0.33000000000,0.60000000000,0.63000000000,-0.91000000000,1.04000000000,0.00000000000,0.00000000000,0,0.59000000000,0.26000000000,0.00000000000,4.93000000000,2.92000000000,2.92000000000,3.00000000000,3.00000000000,0.40000000000,1.12000000000,PastureHayFence,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4014_2019-10-04/,No,,No,5CBFD1FA-F7F8-4D58-8734-74BFE9B8C11B,XN-LS-4014_2019-10-04,{BEE9AD1E-E5A3-46CA-87D9-62DC2569E0BE},,,LSHANK,2/6/2023,172494
315,National_Lotic_AIM,ID,Boise District Office,Four Rivers Field Office,XN-LS-4016_2013-09-04,XN-LS-4016,Big Willow Creek,9/4/2013,44.06680000000,-116.49580000000,44.06730000000,-116.49720000000,44.06700000000,-116.49440000000,240.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,3,NorthernXericBasin_SmallWadeable,54.70000000000,82.90000000000,1.73000000000,1.38000000000,0.88000000000,0,0,0,0,0,Absent,7,18.75770200000,0.37318000000,0.00000000000,ColumbiaRiverBasin_PIBO,Fail,300,368.10000000000,39.10000000000,162.00000000000,8.46000000000,19.00000000000,17.82000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,11,4.58300000000,0.61300000000,0,0.00000000000,0.00000000000,11.90000000000,0.00000000000,0,0,0,0,0,0,0,100,0,100,100,0.31000000000,1.02000000000,0.66000000000,1.34000000000,-0.09000000000,2.05000000000,0.87000000000,0.00000000000,0,0.34000000000,0.36000000000,0.00000000000,6.09000000000,5.96000000000,5.86000000000,0.00000000000,0.00000000000,2.59000000000,1.06000000000,PastureHayFence,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4016_2013-09-04/,No,,No,12646,XN-LS-4016_2013-09-04,{870185B4-36C4-448D-8129-78AE5A22A32D},,,LSHANK,2/6/2023,153154
316,National_Lotic_AIM,ID,Twin Falls District Office,Jarbidge Field Office,XN-LS-4018_2015-06-29,XN-LS-4018,Deer Creek,6/29/2015,42.05020500000,-115.10520700000,42.05064600000,-115.10578500000,42.04975200000,-115.10472900000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,3,NorthernXericBasin_SmallWadeable,82.50000000000,92.80000000000,1.14000000000,0.59000000000,0.52000000000,0,0,0,0,0,Absent,7,14.51189700000,0.48236300000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,323.60000000000,43.60000000000,60.60000000000,6.99000000000,15.00000000000,15.00000000000,0.00000000000,4,13.13000000000,26.70000000000,0.17000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,9.60000000000,12.00000000000,11,134,53,37,0,0,0,67,0,33,33,0.18000000000,0.47000000000,0.39000000000,0.68000000000,-0.41000000000,1.75000000000,0.31000000000,147.00000000000,0,0.28000000000,0.21000000000,0.00000000000,4.39000000000,3.42000000000,3.46000000000,0.00000000000,0.00000000000,2.06000000000,1.13000000000,"PastureHayFence, RoadRailroadCulvert",None,Absent,,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4018_2015-06-29/,No,,No,5595534247,XN-LS-4018_2015-06-29,{C5E67F01-B6B4-4A2D-9EC7-29004E14AD3C},,,LSHANK,2/6/2023,155824
317,National_Lotic_AIM,ID,Boise District Office,Owyhee Field Office,XN-LS-4019_2013-06-07,XN-LS-4019,Meadow Creek,6/7/2013,42.82240000000,-116.63300000000,42.82200000000,-116.63290000000,42.82290000000,-116.63300000000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2013_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,3,NorthernXericBasin_SmallWadeable,8.00000000000,24.60000000000,1.22000000000,0.58000000000,0.58000000000,0,0,0,0,0,Absent,6,16.32154300000,0.36761200000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,312.30000000000,67.20000000000,115.80000000000,8.12000000000,22.00000000000,14.25000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,61.00000000000,0.00000000000,0,0,0,0,0,0,0,71,0,69,64,0.28000000000,0.45000000000,0.52000000000,0.70000000000,-0.57000000000,1.38000000000,0.57000000000,0.00000000000,0,0.58000000000,0.26000000000,0.00000000000,2.73000000000,1.84000000000,1.82000000000,0.00000000000,0.00000000000,0.61000000000,1.49000000000,PastureHayFence,Minor,Rare,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4019_2013-06-07/,No,,No,10379,XN-LS-4019_2013-06-07,{DFA1FBDB-25B0-4C22-9AE0-6BA9D9A67D96},,,LSHANK,2/6/2023,153066
318,National_Lotic_AIM,ID,Boise District Office,Bruneau Field Office,XN-LS-4026_2015-07-12,XN-LS-4026,Marys Creek,7/12/2015,42.25917100000,-115.95497100000,42.25962700000,-115.95404000000,42.25873300000,-115.95584600000,180.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf,Partial Reach,RandomGRTS,WRSA_2013,XE_NORTH,4,NorthernXericBasin_SmallWadeable,13.80000000000,62.80000000000,1.26000000000,1.17000000000,1.14000000000,0,0,0,0,0,Absent,4,19.79493500000,0.20207200000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,239.00000000000,40.30000000000,131.10000000000,8.62000000000,17.60000000000,16.73000000000,0.00000000000,1,14.16000000000,7.90000000000,1.09000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,2.20000000000,2.20000000000,31,174,75,77,0,0,0,100,0,93,93,0.25000000000,0.55000000000,0.54000000000,0.87000000000,-0.40000000000,1.80000000000,0.27000000000,147.00000000000,0,1.10000000000,0.25000000000,0.00000000000,5.45000000000,3.75000000000,3.75000000000,0.00000000000,0.00000000000,0.40000000000,0.00000000000,None,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4026_2015-07-12/,No,,No,3664470891,XN-LS-4026_2015-07-12,{756EA86A-1D73-4F36-81EB-19B8210CCDA2},,,LSHANK,2/6/2023,155858
319,National_Lotic_AIM,ID,Boise District Office,Four Rivers Field Office,XN-LS-4028_2015-07-11,XN-LS-4028,Long Tom Creek,7/11/2015,43.26731800000,-115.62091400000,43.26744900000,-115.62172400000,43.26710600000,-115.62006900000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2015_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,3,NorthernXericBasin_SmallWadeable,0.00000000000,59.10000000000,0.94000000000,0.31000000000,0.31000000000,0,0,0,0,0,Absent,5,17.11970500000,0.29206100000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,1417.70000000000,157.00000000000,93.50000000000,8.22000000000,18.40000000000,16.78000000000,0.00000000000,3,19.07000000000,20.00000000000,0.25000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,4.80000000000,5.80000000000,19,108,48,39,0,0,0,86,0,21,21,0.04000000000,0.45000000000,0.31000000000,0.72000000000,-0.29000000000,2.34000000000,0.50000000000,153.00000000000,0,0.28000000000,0.30000000000,0.00000000000,4.68000000000,3.98000000000,4.02000000000,0.00000000000,0.00000000000,1.52000000000,1.08000000000,None,None,Absent,,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4028_2015-07-11/,No,,No,4570876651,XN-LS-4028_2015-07-11,{3CB49913-796F-417F-A4BE-49B0669AFF11},,,LSHANK,2/6/2023,155832
320,National_Lotic_AIM,ID,Idaho Falls District Office,Upper Snake Field Office,XN-LS-4029_2014-07-17,XN-LS-4029,Pine Creek,7/17/2014,44.16428600000,-111.57556300000,44.16391300000,-111.57562500000,44.16497000000,-111.57531700000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2014_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_NORTH,3,NorthernXericBasin_SmallWadeable,26.30000000000,40.60000000000,1.61000000000,0.82000000000,0.82000000000,0,0,0,0,0,Absent,4,11.99710500000,0.33341400000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,551.00000000000,126.00000000000,129.70000000000,7.97000000000,23.50000000000,15.32000000000,0.00000000000,12,34.34000000000,80.00000000000,0.16000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,59.00000000000,69.00000000000,1,10,1,2,0,0,0,98,0,95,92,0.32000000000,0.35000000000,0.51000000000,0.53000000000,-0.91000000000,1.05000000000,0.27000000000,135.00000000000,0,0.44000000000,0.16000000000,0.00000000000,2.04000000000,1.08000000000,1.08000000000,0.00000000000,0.00000000000,0.36000000000,1.25000000000,LivestockHorseBurro,None,Absent,,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/XN-LS-4029_2014-07-17/,No,,No,8218742463,XN-LS-4029_2014-07-17,{17C00566-92EC-48F1-89EA-8B9053397BD4},,,LSHANK,2/6/2023,153239
