"","sampleId","taxonomyId","scientificName","levelId","levelName","otuName","splitCount"
"2264",158330,714,"Nemotelus",23,"Genus","Stratiomyidae",1
"2265",158330,782,"Stratiomys",23,"Genus","Stratiomyidae",8
"2266",158330,860,"Helobdella stagnalis",25,"Species","HELOBDELLA",17
"2267",158330,908,"Probezzia",23,"Genus","Ceratopogonidae",1
"2268",158330,927,"Lymnaea",23,"Genus","Lymnaeidae",14
"2269",158331,58,"Trombidiformes",13,"Order","ARACHNIDA",6
"2270",158331,63,"Lebertia",23,"Genus","ARACHNIDA",6
"2271",158331,67,"Sperchon",23,"Genus","ARACHNIDA",2
"2272",158331,75,"Hyalella",23,"Genus","Hyalellidae",27
"2273",158331,135,"Optioservus",23,"Genus","Optioservus",2
"2274",158331,182,"Chironominae",20,"SubFamily","Chironominae",101
"2275",158331,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",26
"2276",158331,187,"Tanypodinae",20,"SubFamily","Tanypodinae",41
"2277",158331,210,"Muscidae",19,"Family","Muscidae",1
"2278",158331,223,"Simulium",23,"Genus","Simuliidae",32
"2279",158331,247,"Tipula",23,"Genus","Tipula",1
"2280",158331,287,"Leptophlebiidae",19,"Family","Leptophlebiidae",11
"2281",158331,359,"Sialis",23,"Genus","Sialis",3
"2282",158331,404,"Capniidae",19,"Family","Capniidae",11
"2283",158331,431,"Malenka",23,"Genus","Malenka",3
"2284",158331,531,"Apatania",23,"Genus","Apatania",2
"2285",158331,555,"Psychoglypha",23,"Genus","Psychoglypha",1
"2286",158331,665,"Dixella",23,"Genus","Dixella",1
"2287",158331,908,"Probezzia",23,"Genus","Ceratopogonidae",14
"2288",158331,909,"Zapada cinctipes",25,"Species","Zapada",8
"2289",158331,1645,"Fallceon",23,"Genus","Fallceon",1
"2290",158332,19,"Oligochaeta",10,"SubClass","OLIGOCHAETA",4
"2291",158332,59,"Hygrobatidae",19,"Family","ARACHNIDA",1
"2292",158332,63,"Lebertia",23,"Genus","ARACHNIDA",2
"2293",158332,65,"Protzia",23,"Genus","ARACHNIDA",4
"2294",158332,67,"Sperchon",23,"Genus","ARACHNIDA",2
"2295",158332,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",115
"2296",158332,180,"Chironomidae",19,"Family","Other_Chironomidae",1
"2297",158332,182,"Chironominae",20,"SubFamily","Chironominae",1
"2298",158332,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",11
"2299",158332,187,"Tanypodinae",20,"SubFamily","Tanypodinae",1
"2300",158332,200,"Empididae",19,"Family","Empididae",1
"2301",158332,201,"Chelifera",23,"Genus","Empididae",1
"2302",158332,213,"Glutops",23,"Genus","Glutops",2
"2303",158332,223,"Simulium",23,"Genus","Simuliidae",1
"2304",158332,237,"Dicranota",23,"Genus","Dicranota",1
"2305",158332,250,"Baetis",23,"Genus","Baetis",23
"2306",158332,278,"Cinygma",23,"Genus","Cinygma",1
"2307",158332,279,"Cinygmula",23,"Genus","Cinygmula",12
"2308",158332,292,"Paraleptophlebia",23,"Genus","Leptophlebiidae",7
"2309",158332,303,"Ameletus",23,"Genus","Ameletidae",5
"2310",158332,416,"Paraperla",23,"Genus","PARAPERLA",1
"2311",158332,431,"Malenka",23,"Genus","Malenka",16
"2312",158332,439,"Zapada",23,"Genus","Zapada",2
"2313",158332,443,"Yoraperla",23,"Genus","Yoraperla",7
"2314",158332,455,"Perlodidae",19,"Family","Perlodidae",4
"2315",158332,464,"Megarcys",23,"Genus","Perlodidae",3
"2316",158332,484,"Micrasema",23,"Genus","Micrasema",7
"2317",158332,502,"Parapsyche",23,"Genus","Parapsyche",1
"2318",158332,519,"Lepidostoma",23,"Genus","Lepidostoma",2
"2319",158332,531,"Apatania",23,"Genus","Apatania",6
"2320",158332,549,"Neophylax",23,"Genus","Neophylax",1
"2321",158332,584,"Rhyacophila",23,"Genus","RHYACOPHILA",3
"2322",158332,589,"Neothremma",23,"Genus","Neothremma",14
"2323",158332,647,"Pisidium",23,"Genus","Pisidiidae",1
"2324",158332,909,"Zapada cinctipes",25,"Species","Zapada",5
"2325",158332,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",1
"2326",158332,1206,"Rhyacophila brunnea/vemna group",30,"Species group","RHYACOPHILA",2
"2327",158332,1270,"Doroneuria theodora",25,"Species","Doroneuria",2
"2328",158332,1498,"Rhyacophila narvae",25,"Species","RHYACOPHILA",3
"2329",158332,1538,"Stictotarsus",23,"Genus","Stictotarsus",1
"2330",158332,1668,"Rhyacophila betteni group",30,"Species group","RHYACOPHILA",8
"2331",158332,1743,"Cleptelmis addenda",25,"Species","Cleptelmis",6
"2332",158332,2172,"Torrenticola",23,"Genus","ARACHNIDA",1
"2333",158332,5757,"Chloroperlinae",20,"SubFamily","OTHER_CHLOROPERLIDAE",7
"2334",158333,67,"Sperchon",23,"Genus","ARACHNIDA",1
"2335",158333,135,"Optioservus",23,"Genus","Optioservus",17
"2336",158333,144,"Zaitzevia",23,"Genus","Zaitzevia",4
"2337",158333,170,"Psephenus",23,"Genus","Psephenus",7
"2338",158333,182,"Chironominae",20,"SubFamily","Chironominae",20
"2339",158333,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",9
"2340",158333,187,"Tanypodinae",20,"SubFamily","Tanypodinae",1
"2341",158333,236,"Antocha monticola",25,"Species","Antocha",2
"2342",158333,241,"Hexatoma",23,"Genus","Hexatoma",1
"2343",158333,250,"Baetis",23,"Genus","Baetis",9
"2344",158333,280,"Epeorus",23,"Genus","Epeorus",16
"2345",158333,292,"Paraleptophlebia",23,"Genus","Leptophlebiidae",30
"2346",158333,307,"Tricorythodes",23,"Genus","Tricorythodes",6
"2347",158333,350,"Petrophila",23,"Genus","PETROPHILA",21
"2348",158333,374,"Coenagrionidae",19,"Family","Other_Coenagrionidae",4
"2349",158333,376,"Argia",23,"Genus","Argia",3
"2350",158333,385,"Gomphidae",19,"Family","Gomphidae",2
"2351",158333,439,"Zapada",23,"Genus","Zapada",5
"2352",158333,491,"Glossosoma",23,"Genus","Glossosoma",1
"2353",158333,497,"Cheumatopsyche",23,"Genus","Cheumatopsyche",35
"2354",158333,499,"Hydropsyche",23,"Genus","Hydropsyche",57
"2355",158333,566,"Chimarra",23,"Genus","Chimarra",3
"2356",158333,647,"Pisidium",23,"Genus","Pisidiidae",22
"2357",158333,834,"Diphetor hageni",25,"Species","Diphetor",12
"2358",158333,837,"Calineuria californica",25,"Species","Calineuria",1
"2359",158333,847,"Microcylloepus pusillus",25,"Species","Microcylloepus",2
"2360",158333,854,"Ferrissia rivularis",25,"Species","FERRISSIA",1
"2361",158333,909,"Zapada cinctipes",25,"Species","Zapada",4
"2362",158333,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",2
"2363",158333,1077,"Ordobrevia nubifer",25,"Species","Ordobrevia",1
"2364",158333,1262,"Pacifastacus connectens",25,"Species","Astacidae",1
"2365",164288,67,"Sperchon",23,"Genus","ARACHNIDA",1
"2366",164288,135,"Optioservus",23,"Genus","Optioservus",2
"2367",164288,180,"Chironomidae",19,"Family","Other_Chironomidae",4
"2368",164288,182,"Chironominae",20,"SubFamily","Chironominae",4
"2369",164288,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",65
"2370",164288,221,"Simuliidae",19,"Family","Simuliidae",25
"2371",164288,223,"Simulium",23,"Genus","Simuliidae",45
"2372",164288,250,"Baetis",23,"Genus","Baetis",143
"2373",164288,280,"Epeorus",23,"Genus","Epeorus",1
"2374",164288,800,"Pteronarcella badia",25,"Species","Pteronarcella",3
"2375",164288,809,"Brachycentrus americanus",25,"Species","Brachycentrus",1
"2376",164288,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",2
"2377",164288,1199,"Amiocentrus aspilus",25,"Species","Amiocentrus",1
"2378",164288,4019,"Helodon",23,"Genus","Simuliidae",2
"2379",164288,5846,"Ephemerella tibialis",25,"Species","Ephemerella",1
"2380",164289,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",45
"2381",164289,135,"Optioservus",23,"Genus","Optioservus",2
"2382",164289,180,"Chironomidae",19,"Family","Other_Chironomidae",3
"2383",164289,182,"Chironominae",20,"SubFamily","Chironominae",19
"2384",164289,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",43
"2385",164289,187,"Tanypodinae",20,"SubFamily","Tanypodinae",2
"2386",164289,223,"Simulium",23,"Genus","Simuliidae",12
"2387",164289,250,"Baetis",23,"Genus","Baetis",39
"2388",164289,267,"Drunella doddsii",25,"Species","DRUNELLA_DODDSI",22
"2389",164289,279,"Cinygmula",23,"Genus","Cinygmula",32
"2390",164289,280,"Epeorus",23,"Genus","Epeorus",22
"2391",164289,285,"Rhithrogena",23,"Genus","Rhithrogena",5
"2392",164289,404,"Capniidae",19,"Family","Capniidae",1
"2393",164289,418,"Suwallia",23,"Genus","OTHER_CHLOROPERLIDAE",8
"2394",164289,420,"Leuctridae",19,"Family","Leuctridae",3
"2395",164289,484,"Micrasema",23,"Genus","Micrasema",2
"2396",164289,491,"Glossosoma",23,"Genus","Glossosoma",1
"2397",164289,549,"Neophylax",23,"Genus","Neophylax",1
"2398",164289,809,"Brachycentrus americanus",25,"Species","Brachycentrus",1
"2399",164289,834,"Diphetor hageni",25,"Species","Diphetor",7
"2400",164289,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",6
"2401",164289,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella_coloradensis_flavilinea",3
"2402",164289,1206,"Rhyacophila brunnea/vemna group",30,"Species group","RHYACOPHILA",7
"2403",164289,1498,"Rhyacophila narvae",25,"Species","RHYACOPHILA",1
"2404",164289,2150,"Mideopsis",23,"Genus","ARACHNIDA",3
"2405",164289,2171,"Testudacarus",23,"Genus","ARACHNIDA",1
"2406",164289,2172,"Torrenticola",23,"Genus","ARACHNIDA",3
"2407",164289,5757,"Chloroperlinae",20,"SubFamily","OTHER_CHLOROPERLIDAE",3
"2408",164289,5845,"Ephemerella dorothea/excrucians",30,"Species group","Ephemerella",3
"2409",164290,19,"Oligochaeta",10,"SubClass","OLIGOCHAETA",1
"2410",164290,65,"Protzia",23,"Genus","ARACHNIDA",1
"2411",164290,128,"Heterlimnius",23,"Genus","Heterlimnius",41
"2412",164290,135,"Optioservus",23,"Genus","Optioservus",2
"2413",164290,180,"Chironomidae",19,"Family","Other_Chironomidae",1
"2414",164290,182,"Chironominae",20,"SubFamily","Chironominae",15
"2415",164290,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",18
"2416",164290,187,"Tanypodinae",20,"SubFamily","Tanypodinae",1
"2417",164290,221,"Simuliidae",19,"Family","Simuliidae",2
"2418",164290,223,"Simulium",23,"Genus","Simuliidae",39
"2419",164290,250,"Baetis",23,"Genus","Baetis",43
"2420",164290,267,"Drunella doddsii",25,"Species","DRUNELLA_DODDSI",22
"2421",164290,268,"Ephemerella",23,"Genus","Ephemerella",1
"2422",164290,279,"Cinygmula",23,"Genus","Cinygmula",36
"2423",164290,280,"Epeorus",23,"Genus","Epeorus",19
"2424",164290,285,"Rhithrogena",23,"Genus","Rhithrogena",1
"2425",164290,303,"Ameletus",23,"Genus","Ameletidae",2
"2426",164290,404,"Capniidae",19,"Family","Capniidae",1
"2427",164290,418,"Suwallia",23,"Genus","OTHER_CHLOROPERLIDAE",3
"2428",164290,455,"Perlodidae",19,"Family","Perlodidae",2
"2429",164290,484,"Micrasema",23,"Genus","Micrasema",1
"2430",164290,519,"Lepidostoma",23,"Genus","Lepidostoma",1
"2431",164290,549,"Neophylax",23,"Genus","Neophylax",1
"2432",164290,647,"Pisidium",23,"Genus","Pisidiidae",1
"2433",164290,809,"Brachycentrus americanus",25,"Species","Brachycentrus",1
"2434",164290,834,"Diphetor hageni",25,"Species","Diphetor",10
"2435",164290,1075,"Lara avara",25,"Species","Lara",1
"2436",164290,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",5
"2437",164290,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella_coloradensis_flavilinea",1
"2438",164290,1206,"Rhyacophila brunnea/vemna group",30,"Species group","RHYACOPHILA",10
"2439",164290,2172,"Torrenticola",23,"Genus","ARACHNIDA",2
"2440",164290,5757,"Chloroperlinae",20,"SubFamily","OTHER_CHLOROPERLIDAE",4
"2441",164290,5846,"Ephemerella tibialis",25,"Species","Ephemerella",11
"2442",164291,19,"Oligochaeta",10,"SubClass","OLIGOCHAETA",4
"2443",164291,65,"Protzia",23,"Genus","ARACHNIDA",2
"2444",164291,128,"Heterlimnius",23,"Genus","Heterlimnius",25
"2445",164291,134,"Narpus concolor",25,"Species","Narpus",1
"2446",164291,182,"Chironominae",20,"SubFamily","Chironominae",24
"2447",164291,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",8
"2448",164291,201,"Chelifera",23,"Genus","Empididae",1
"2449",164291,221,"Simuliidae",19,"Family","Simuliidae",5
"2450",164291,223,"Simulium",23,"Genus","Simuliidae",13
"2451",164291,250,"Baetis",23,"Genus","Baetis",78
"2452",164291,267,"Drunella doddsii",25,"Species","DRUNELLA_DODDSI",16
"2453",164291,271,"Serratella",23,"Genus","Serratella",12
"2454",164291,279,"Cinygmula",23,"Genus","Cinygmula",14
"2455",164291,280,"Epeorus",23,"Genus","Epeorus",2
"2456",164291,303,"Ameletus",23,"Genus","Ameletidae",1
"2457",164291,412,"Chloroperlidae",19,"Family","OTHER_CHLOROPERLIDAE",1
"2458",164291,484,"Micrasema",23,"Genus","Micrasema",49
"2459",164291,584,"Rhyacophila",23,"Genus","RHYACOPHILA",1
"2460",164291,647,"Pisidium",23,"Genus","Pisidiidae",16
"2461",164291,834,"Diphetor hageni",25,"Species","Diphetor",12
"2462",164291,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",8
"2463",164291,1206,"Rhyacophila brunnea/vemna group",30,"Species group","RHYACOPHILA",3
"2464",164291,1270,"Doroneuria theodora",25,"Species","Doroneuria",3
"2465",164291,1743,"Cleptelmis addenda",25,"Species","Cleptelmis",1
"2466",164292,19,"Oligochaeta",10,"SubClass","OLIGOCHAETA",1
"2467",164292,58,"Trombidiformes",13,"Order","ARACHNIDA",11
"2468",164292,63,"Lebertia",23,"Genus","ARACHNIDA",1
"2469",164292,65,"Protzia",23,"Genus","ARACHNIDA",1
"2470",164292,67,"Sperchon",23,"Genus","ARACHNIDA",2
"2471",164292,71,"Gammarus",23,"Genus","Gammarus",1
"2472",164292,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",1
"2473",164292,135,"Optioservus",23,"Genus","Optioservus",66
"2474",164292,180,"Chironomidae",19,"Family","Other_Chironomidae",29
"2475",164292,182,"Chironominae",20,"SubFamily","Chironominae",18
"2476",164292,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",91
"2477",164292,221,"Simuliidae",19,"Family","Simuliidae",1
"2478",164292,223,"Simulium",23,"Genus","Simuliidae",3
"2479",164292,236,"Antocha monticola",25,"Species","Antocha",4
"2480",164292,250,"Baetis",23,"Genus","Baetis",22
"2481",164292,484,"Micrasema",23,"Genus","Micrasema",5
"2482",164292,584,"Rhyacophila",23,"Genus","RHYACOPHILA",4
"2483",164292,610,"Physa",23,"Genus","Physidae",5
"2484",164292,834,"Diphetor hageni",25,"Species","Diphetor",5
"2485",164292,927,"Lymnaea",23,"Genus","Lymnaeidae",4
"2486",164292,1076,"Optioservus quadrimaculatus",25,"Species","Optioservus",9
"2487",164292,1206,"Rhyacophila brunnea/vemna group",30,"Species group","RHYACOPHILA",6
"2488",164292,1743,"Cleptelmis addenda",25,"Species","Cleptelmis",2
"2489",164292,2171,"Testudacarus",23,"Genus","ARACHNIDA",6
"2490",164292,4055,"Chelifera/Neoplasta",29,"Genus group","Empididae",2
"2491",164293,19,"Oligochaeta",10,"SubClass","OLIGOCHAETA",7
"2492",164293,58,"Trombidiformes",13,"Order","ARACHNIDA",1
"2493",164293,63,"Lebertia",23,"Genus","ARACHNIDA",4
"2494",164293,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",27
"2495",164293,180,"Chironomidae",19,"Family","Other_Chironomidae",6
"2496",164293,182,"Chironominae",20,"SubFamily","Chironominae",9
"2497",164293,183,"Diamesinae",20,"SubFamily","Other_Chironomidae",1
"2498",164293,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",41
"2499",164293,196,"Deuterophlebia",23,"Genus","DEUTEROPHLEBIA",19
"2500",164293,202,"Clinocera",23,"Genus","Empididae",1
"2501",164293,221,"Simuliidae",19,"Family","Simuliidae",1
"2502",164293,223,"Simulium",23,"Genus","Simuliidae",7
"2503",164293,250,"Baetis",23,"Genus","Baetis",53
"2504",164293,267,"Drunella doddsii",25,"Species","DRUNELLA_DODDSI",1
"2505",164293,279,"Cinygmula",23,"Genus","Cinygmula",6
"2506",164293,280,"Epeorus",23,"Genus","Epeorus",56
"2507",164293,404,"Capniidae",19,"Family","Capniidae",1
"2508",164293,418,"Suwallia",23,"Genus","OTHER_CHLOROPERLIDAE",7
"2509",164293,419,"Sweltsa",23,"Genus","OTHER_CHLOROPERLIDAE",5
"2510",164293,491,"Glossosoma",23,"Genus","Glossosoma",2
"2511",164293,567,"Dolophilodes",23,"Genus","Dolophilodes",2
"2512",164293,655,"Xenacoelomorpha",9,"Class","PLATYHELMINTHES",2
"2513",164293,807,"Arctopsyche grandis",25,"Species","Arctopsyche",1
"2514",164293,838,"Hesperoperla pacifica",25,"Species","Hesperoperla",2
"2515",164293,909,"Zapada cinctipes",25,"Species","Zapada",1
"2516",164293,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella_coloradensis_flavilinea",2
"2517",164293,1206,"Rhyacophila brunnea/vemna group",30,"Species group","RHYACOPHILA",10
"2518",164293,1270,"Doroneuria theodora",25,"Species","Doroneuria",3
"2519",164293,1280,"Zapada columbiana",25,"Species","Zapada",6
"2520",164293,1318,"Zapada oregonensis group",30,"Species group","Zapada",4
"2521",164293,2172,"Torrenticola",23,"Genus","ARACHNIDA",1
"2522",164293,5757,"Chloroperlinae",20,"SubFamily","OTHER_CHLOROPERLIDAE",4
"2523",164293,5846,"Ephemerella tibialis",25,"Species","Ephemerella",7
"2524",164294,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",1
"2525",164294,182,"Chironominae",20,"SubFamily","Chironominae",30
"2526",164294,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",32
"2527",164294,201,"Chelifera",23,"Genus","Empididae",1
"2528",164294,213,"Glutops",23,"Genus","Glutops",2
"2529",164294,223,"Simulium",23,"Genus","Simuliidae",1
"2530",164294,250,"Baetis",23,"Genus","Baetis",37
"2531",164294,267,"Drunella doddsii",25,"Species","DRUNELLA_DODDSI",4
"2532",164294,279,"Cinygmula",23,"Genus","Cinygmula",23
"2533",164294,280,"Epeorus",23,"Genus","Epeorus",14
"2534",164294,285,"Rhithrogena",23,"Genus","Rhithrogena",4
"2535",164294,303,"Ameletus",23,"Genus","Ameletidae",9
"2536",164294,404,"Capniidae",19,"Family","Capniidae",2
"2537",164294,416,"Paraperla",23,"Genus","PARAPERLA",2
"2538",164294,418,"Suwallia",23,"Genus","OTHER_CHLOROPERLIDAE",2
"2539",164294,419,"Sweltsa",23,"Genus","OTHER_CHLOROPERLIDAE",13
"2540",164294,443,"Yoraperla",23,"Genus","Yoraperla",56
"2541",164294,464,"Megarcys",23,"Genus","Perlodidae",4
"2542",164294,584,"Rhyacophila",23,"Genus","RHYACOPHILA",5
"2543",164294,589,"Neothremma",23,"Genus","Neothremma",2
"2544",164294,1190,"Visoka cataractae",25,"Species","Visoka",5
"2545",164294,1206,"Rhyacophila brunnea/vemna group",30,"Species group","RHYACOPHILA",1
"2546",164294,1270,"Doroneuria theodora",25,"Species","Doroneuria",1
"2547",164294,1280,"Zapada columbiana",25,"Species","Zapada",5
"2548",164294,1498,"Rhyacophila narvae",25,"Species","RHYACOPHILA",5
"2549",164294,1668,"Rhyacophila betteni group",30,"Species group","RHYACOPHILA",1
"2550",164294,2360,"Zapada columbiana/oregonensis group",30,"Species group","Zapada",17
"2551",164294,5757,"Chloroperlinae",20,"SubFamily","OTHER_CHLOROPERLIDAE",21
"2552",164295,58,"Trombidiformes",13,"Order","ARACHNIDA",25
"2553",164295,63,"Lebertia",23,"Genus","ARACHNIDA",4
"2554",164295,65,"Protzia",23,"Genus","ARACHNIDA",5
"2555",164295,67,"Sperchon",23,"Genus","ARACHNIDA",1
"2556",164295,180,"Chironomidae",19,"Family","Other_Chironomidae",5
"2557",164295,182,"Chironominae",20,"SubFamily","Chironominae",58
"2558",164295,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",31
"2559",164295,187,"Tanypodinae",20,"SubFamily","Tanypodinae",3
"2560",164295,201,"Chelifera",23,"Genus","Empididae",4
"2561",164295,202,"Clinocera",23,"Genus","Empididae",1
"2562",164295,213,"Glutops",23,"Genus","Glutops",2
"2563",164295,250,"Baetis",23,"Genus","Baetis",25
"2564",164295,268,"Ephemerella",23,"Genus","Ephemerella",1
"2565",164295,279,"Cinygmula",23,"Genus","Cinygmula",2
"2566",164295,292,"Paraleptophlebia",23,"Genus","Leptophlebiidae",1
"2567",164295,303,"Ameletus",23,"Genus","Ameletidae",2
"2568",164295,420,"Leuctridae",19,"Family","Leuctridae",2
"2569",164295,431,"Malenka",23,"Genus","Malenka",1
"2570",164295,439,"Zapada",23,"Genus","Zapada",3
"2571",164295,443,"Yoraperla",23,"Genus","Yoraperla",34
"2572",164295,455,"Perlodidae",19,"Family","Perlodidae",2
"2573",164295,484,"Micrasema",23,"Genus","Micrasema",1
"2574",164295,584,"Rhyacophila",23,"Genus","RHYACOPHILA",1
"2575",164295,589,"Neothremma",23,"Genus","Neothremma",18
"2576",164295,647,"Pisidium",23,"Genus","Pisidiidae",3
"2577",164295,1190,"Visoka cataractae",25,"Species","Visoka",1
"2578",164295,1206,"Rhyacophila brunnea/vemna group",30,"Species group","RHYACOPHILA",3
"2579",164295,1280,"Zapada columbiana",25,"Species","Zapada",59
"2580",164295,1457,"Setvena bradleyi",25,"Species","Perlodidae",1
"2581",164295,5757,"Chloroperlinae",20,"SubFamily","OTHER_CHLOROPERLIDAE",1
"2582",164296,19,"Oligochaeta",10,"SubClass","OLIGOCHAETA",2
"2583",164296,180,"Chironomidae",19,"Family","Other_Chironomidae",1
"2584",164296,182,"Chironominae",20,"SubFamily","Chironominae",3
"2585",164296,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",184
"2586",164296,223,"Simulium",23,"Genus","Simuliidae",3
"2587",164296,237,"Dicranota",23,"Genus","Dicranota",2
"2588",164296,250,"Baetis",23,"Genus","Baetis",4
"2589",164296,279,"Cinygmula",23,"Genus","Cinygmula",2
"2590",164296,292,"Paraleptophlebia",23,"Genus","Leptophlebiidae",1
"2591",164296,404,"Capniidae",19,"Family","Capniidae",1
"2592",164296,431,"Malenka",23,"Genus","Malenka",2
"2593",164296,439,"Zapada",23,"Genus","Zapada",21
"2594",164296,443,"Yoraperla",23,"Genus","Yoraperla",3
"2595",164296,455,"Perlodidae",19,"Family","Perlodidae",1
"2596",164296,484,"Micrasema",23,"Genus","Micrasema",21
"2597",164296,584,"Rhyacophila",23,"Genus","RHYACOPHILA",1
"2598",164296,589,"Neothremma",23,"Genus","Neothremma",27
"2599",164296,1280,"Zapada columbiana",25,"Species","Zapada",18
"2600",164296,4019,"Helodon",23,"Genus","Simuliidae",2
"2601",164296,5846,"Ephemerella tibialis",25,"Species","Ephemerella",1
"2602",164297,19,"Oligochaeta",10,"SubClass","OLIGOCHAETA",2
"2603",164297,67,"Sperchon",23,"Genus","ARACHNIDA",2
"2604",164297,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",42
"2605",164297,134,"Narpus concolor",25,"Species","Narpus",2
"2606",164297,135,"Optioservus",23,"Genus","Optioservus",1
"2607",164297,180,"Chironomidae",19,"Family","Other_Chironomidae",2
"2608",164297,182,"Chironominae",20,"SubFamily","Chironominae",4
"2609",164297,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",22
"2610",164297,187,"Tanypodinae",20,"SubFamily","Tanypodinae",3
"2611",164297,201,"Chelifera",23,"Genus","Empididae",1
"2612",164297,223,"Simulium",23,"Genus","Simuliidae",11
"2613",164297,250,"Baetis",23,"Genus","Baetis",110
"2614",164297,267,"Drunella doddsii",25,"Species","DRUNELLA_DODDSI",3
"2615",164297,279,"Cinygmula",23,"Genus","Cinygmula",29
"2616",164297,280,"Epeorus",23,"Genus","Epeorus",20
"2617",164297,285,"Rhithrogena",23,"Genus","Rhithrogena",3
"2618",164297,292,"Paraleptophlebia",23,"Genus","Leptophlebiidae",1
"2619",164297,420,"Leuctridae",19,"Family","Leuctridae",1
"2620",164297,484,"Micrasema",23,"Genus","Micrasema",9
"2621",164297,519,"Lepidostoma",23,"Genus","Lepidostoma",1
"2622",164297,584,"Rhyacophila",23,"Genus","RHYACOPHILA",1
"2623",164297,647,"Pisidium",23,"Genus","Pisidiidae",3
"2624",164297,807,"Arctopsyche grandis",25,"Species","Arctopsyche",3
"2625",164297,834,"Diphetor hageni",25,"Species","Diphetor",3
"2626",164297,838,"Hesperoperla pacifica",25,"Species","Hesperoperla",8
"2627",164297,908,"Probezzia",23,"Genus","Ceratopogonidae",2
"2628",164297,1033,"Caudatella hystrix",25,"Species","Caudatella",3
"2629",164297,1206,"Rhyacophila brunnea/vemna group",30,"Species group","RHYACOPHILA",4
"2630",164297,1270,"Doroneuria theodora",25,"Species","Doroneuria",2
"2631",164297,1743,"Cleptelmis addenda",25,"Species","Cleptelmis",1
"2632",164297,4019,"Helodon",23,"Genus","Simuliidae",1
"2633",164298,59,"Hygrobatidae",19,"Family","ARACHNIDA",2
"2634",164298,63,"Lebertia",23,"Genus","ARACHNIDA",3
"2635",164298,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",130
"2636",164298,183,"Diamesinae",20,"SubFamily","Other_Chironomidae",18
"2637",164298,184,"Orthocladiinae",20,"SubFamily","Other_Chironomidae",34
"2638",164298,200,"Empididae",19,"Family","Empididae",2
"2639",164298,201,"Chelifera",23,"Genus","Empididae",1
"2640",164298,237,"Dicranota",23,"Genus","Dicranota",3
"2641",164298,250,"Baetis",23,"Genus","Baetis",33
"2642",164298,267,"Drunella doddsii",25,"Species","DRUNELLA_DODDSI",13
"2643",164298,279,"Cinygmula",23,"Genus","Cinygmula",22
"2644",164298,285,"Rhithrogena",23,"Genus","Rhithrogena",1
"2645",164298,418,"Suwallia",23,"Genus","OTHER_CHLOROPERLIDAE",4
"2646",164298,419,"Sweltsa",23,"Genus","OTHER_CHLOROPERLIDAE",2
"2647",164298,439,"Zapada",23,"Genus","Zapada",2
"2648",164298,455,"Perlodidae",19,"Family","Perlodidae",1
"2649",164298,484,"Micrasema",23,"Genus","Micrasema",7
"2650",164298,647,"Pisidium",23,"Genus","Pisidiidae",1
"2651",164298,908,"Probezzia",23,"Genus","Ceratopogonidae",1
"2652",164298,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella_coloradensis_flavilinea",3
"2653",164298,1206,"Rhyacophila brunnea/vemna group",30,"Species group","RHYACOPHILA",9
"2654",164298,2171,"Testudacarus",23,"Genus","ARACHNIDA",1
"2655",164298,5757,"Chloroperlinae",20,"SubFamily","OTHER_CHLOROPERLIDAE",3
"2656",164298,5846,"Ephemerella tibialis",25,"Species","Ephemerella",4
"2657",164299,19,"Oligochaeta",10,"SubClass","OLIGOCHAETA",1
"2658",164299,58,"Trombidiformes",13,"Order","ARACHNIDA",3
"2659",164299,63,"Lebertia",23,"Genus","ARACHNIDA",2
"2660",164299,129,"Heterlimnius corpulentus",25,"Species","Heterlimnius",4
